nid_a,nid_b,jaccard,dataset_a,dataset_b,label_a,label_b,cross_dataset,label_conflict,rows_a,rows_b
25489,52713,0.6098,dynahate2021,dynahate2021,1,1,False,False,1,1
25489,52947,0.5094,dynahate2021,dynahate2021,1,1,False,False,1,1
25489,59690,0.5435,dynahate2021,dynahate2021,1,1,False,False,1,1
25489,59730,0.6429,dynahate2021,dynahate2021,1,1,False,False,1,1
25489,60139,0.619,dynahate2021,dynahate2021,1,1,False,False,1,1
25490,33504,0.5854,dynahate2021,dynahate2021,1,1,False,False,1,1
25490,33985,0.725,dynahate2021,dynahate2021,1,1,False,False,1,1
25490,42498,0.7073,dynahate2021,dynahate2021,1,1,False,False,1,1
25490,44993,0.7838,dynahate2021,dynahate2021,1,1,False,False,1,1
25490,45531,0.8108,dynahate2021,dynahate2021,1,1,False,False,1,1
25490,45625,0.8108,dynahate2021,dynahate2021,1,1,False,False,1,1
25490,47632,0.725,dynahate2021,dynahate2021,1,1,False,False,1,1
25490,52822,0.7073,dynahate2021,dynahate2021,1,1,False,False,1,1
25491,25492,0.7857,dynahate2021,dynahate2021,1,1,False,False,1,1
25491,25493,0.5789,dynahate2021,dynahate2021,1,1,False,False,1,1
25492,25493,0.65,dynahate2021,dynahate2021,1,1,False,False,1,1
25492,25748,0.5,dynahate2021,dynahate2021,1,1,False,False,1,1
25492,27458,0.5,dynahate2021,dynahate2021,1,1,False,False,1,1
25492,27566,0.5,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,26793,0.5769,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,28661,0.5342,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,28662,0.8,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,28691,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,28694,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,29367,0.7059,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,29368,0.8644,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,29663,0.7424,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,29664,0.6324,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,29684,0.6119,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,29685,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,29970,0.8361,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,30255,0.6667,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,30256,0.6301,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,30375,0.6567,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,30376,0.85,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,30485,0.7385,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,33976,0.6176,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,43223,0.7619,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,43249,0.5833,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,43250,0.85,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,43253,0.5942,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,43254,0.7273,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,46586,0.6176,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,47037,0.625,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,47038,0.5185,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,47039,0.5385,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,47217,0.5,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,47218,0.6269,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,47219,0.8136,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,47224,0.7273,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,47225,0.7273,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,49541,0.6818,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,49542,0.5769,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,51924,0.75,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,51927,0.6957,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,51928,0.6027,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,51929,0.7286,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,52072,0.5942,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,52074,0.8644,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,52114,0.6,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,52115,0.6923,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,52781,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,52972,0.7619,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,54130,0.5479,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,54131,0.8,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,57169,0.5694,dynahate2021,dynahate2021,1,0,False,False,1,1
25495,60132,0.7273,dynahate2021,dynahate2021,1,1,False,False,1,1
25495,60324,0.7059,dynahate2021,dynahate2021,1,0,False,False,1,1
25496,29676,0.5909,dynahate2021,dynahate2021,0,0,False,False,1,1
25496,51571,0.65,dynahate2021,dynahate2021,0,0,False,False,1,1
25496,52344,0.65,dynahate2021,dynahate2021,0,0,False,False,1,1
25496,54242,0.5652,dynahate2021,dynahate2021,0,0,False,False,1,1
25498,30446,0.56,dynahate2021,dynahate2021,1,1,False,False,1,1
25501,25504,0.7,dynahate2021,dynahate2021,1,0,False,False,1,1
25502,25503,0.8133,dynahate2021,dynahate2021,1,0,False,False,1,1
25506,25507,0.8497,dynahate2021,dynahate2021,1,0,False,False,1,1
25511,25512,0.8725,dynahate2021,dynahate2021,1,0,False,False,1,1
25514,25515,0.8989,dynahate2021,dynahate2021,0,1,False,False,1,1
25521,25522,0.8116,dynahate2021,dynahate2021,1,0,False,False,1,1
25523,25524,0.8529,dynahate2021,dynahate2021,1,0,False,False,1,1
25529,25530,0.5362,dynahate2021,dynahate2021,1,0,False,False,1,1
25531,25532,0.6517,dynahate2021,dynahate2021,0,1,False,False,1,1
25533,40059,0.5035,dynahate2021,dynahate2021,1,0,False,False,1,1
25534,25535,0.5735,dynahate2021,dynahate2021,1,0,False,False,1,1
25536,25537,0.9167,dynahate2021,dynahate2021,1,0,False,False,1,1
25538,25539,0.5355,dynahate2021,dynahate2021,1,0,False,False,1,1
25540,25541,0.6667,dynahate2021,dynahate2021,0,0,False,False,1,1
25542,25543,0.5,dynahate2021,dynahate2021,0,1,False,False,1,1
25544,25785,0.8824,dynahate2021,dynahate2021,0,0,False,False,1,1
25544,25787,0.6,dynahate2021,dynahate2021,0,0,False,False,1,1
25547,25855,0.7727,dynahate2021,dynahate2021,0,0,False,False,1,1
25548,25549,0.7901,dynahate2021,dynahate2021,1,0,False,False,1,1
25550,25551,0.6223,dynahate2021,dynahate2021,0,1,False,False,1,1
25552,25563,0.791,dynahate2021,dynahate2021,1,0,False,False,1,1
25553,42906,0.7979,dynahate2021,dynahate2021,1,0,False,False,1,1
25554,25555,0.5814,dynahate2021,dynahate2021,0,1,False,False,1,1
25556,25557,0.9409,dynahate2021,dynahate2021,1,0,False,False,1,1
25560,25561,0.6536,dynahate2021,dynahate2021,0,1,False,False,1,1
25562,65618,0.6892,dynahate2021,dynahate2021,0,1,False,False,1,1
25564,25565,0.6076,dynahate2021,dynahate2021,0,1,False,False,1,1
25566,25567,0.5235,dynahate2021,dynahate2021,0,1,False,False,1,1
25568,25569,0.7822,dynahate2021,dynahate2021,0,1,False,False,1,1
25570,25571,0.8861,dynahate2021,dynahate2021,1,0,False,False,1,1
25572,25573,0.6309,dynahate2021,dynahate2021,1,0,False,False,1,1
25574,25575,0.764,dynahate2021,dynahate2021,1,0,False,False,1,1
25576,25577,0.6104,dynahate2021,dynahate2021,0,1,False,False,1,1
25578,25579,0.7008,dynahate2021,dynahate2021,0,1,False,False,1,1
25582,25583,0.83,dynahate2021,dynahate2021,0,1,False,False,1,1
25585,25586,0.7366,dynahate2021,dynahate2021,0,1,False,False,1,1
25587,25588,0.7069,dynahate2021,dynahate2021,0,1,False,False,1,1
25589,25590,0.7133,dynahate2021,dynahate2021,1,0,False,False,1,1
25592,25593,0.8075,dynahate2021,dynahate2021,0,1,False,False,1,1
25594,25595,0.6923,dynahate2021,dynahate2021,0,1,False,False,1,1
25598,25599,0.9352,dynahate2021,dynahate2021,1,0,False,False,1,1
25600,25601,0.9126,dynahate2021,dynahate2021,1,1,False,False,1,1
25600,25602,0.841,dynahate2021,dynahate2021,1,0,False,False,1,1
25600,25603,0.8325,dynahate2021,dynahate2021,1,0,False,False,1,1
25601,25602,0.841,dynahate2021,dynahate2021,1,0,False,False,1,1
25601,25603,0.8325,dynahate2021,dynahate2021,1,0,False,False,1,1
25602,25603,0.8227,dynahate2021,dynahate2021,0,0,False,False,1,1
25604,25605,0.8224,dynahate2021,dynahate2021,1,0,False,False,1,1
25609,25610,0.6355,dynahate2021,dynahate2021,0,1,False,False,1,1
25611,25612,0.5989,dynahate2021,dynahate2021,0,1,False,False,1,1
25613,25614,0.6288,dynahate2021,dynahate2021,1,0,False,False,1,1
25615,25616,0.6542,dynahate2021,dynahate2021,1,0,False,False,1,1
25617,25618,0.5157,dynahate2021,dynahate2021,1,0,False,False,1,1
25619,29313,0.5278,dynahate2021,dynahate2021,1,0,False,False,1,1
25619,31595,0.5507,dynahate2021,dynahate2021,1,0,False,False,1,1
25619,33987,0.6032,dynahate2021,dynahate2021,1,0,False,False,1,1
25619,43413,0.5507,dynahate2021,dynahate2021,1,1,False,False,1,1
25619,43434,0.6333,dynahate2021,dynahate2021,1,1,False,False,1,1
25619,45175,0.6129,dynahate2021,dynahate2021,1,1,False,False,1,1
25619,46302,0.5205,dynahate2021,dynahate2021,1,0,False,False,1,1
25619,49180,0.6032,dynahate2021,dynahate2021,1,0,False,False,1,1
25619,51628,0.5758,dynahate2021,dynahate2021,1,0,False,False,1,1
25619,51820,0.5846,dynahate2021,dynahate2021,1,0,False,False,1,1
25619,53821,0.6032,dynahate2021,dynahate2021,1,0,False,False,1,1
25619,54141,0.623,dynahate2021,dynahate2021,1,0,False,False,1,1
25620,64438,0.9062,dynahate2021,dynahate2021,0,1,False,False,1,1
25622,46988,0.5873,dynahate2021,dynahate2021,0,1,False,False,1,1
25623,63599,0.6851,dynahate2021,dynahate2021,0,1,False,False,1,1
25628,25629,0.7008,dynahate2021,dynahate2021,1,0,False,False,1,1
25630,25631,0.8732,dynahate2021,dynahate2021,1,0,False,False,1,1
25634,25635,0.628,dynahate2021,dynahate2021,0,1,False,False,1,1
25636,26378,0.8333,dynahate2021,dynahate2021,1,1,False,False,1,1
25636,26799,0.6452,dynahate2021,dynahate2021,1,1,False,False,1,1
25636,27214,0.7333,dynahate2021,dynahate2021,1,1,False,False,1,1
25636,28070,0.625,dynahate2021,dynahate2021,1,1,False,False,1,1
25636,29495,0.5882,dynahate2021,dynahate2021,1,1,False,False,1,1
25636,32057,0.6061,dynahate2021,dynahate2021,1,1,False,False,1,1
25636,43130,0.7097,dynahate2021,dynahate2021,1,1,False,False,1,1
25636,44911,0.6061,dynahate2021,dynahate2021,1,1,False,False,1,1
25636,50650,0.5556,dynahate2021,dynahate2021,1,1,False,False,1,1
25636,53725,0.5882,dynahate2021,dynahate2021,1,1,False,False,1,1
25636,60144,0.5882,dynahate2021,dynahate2021,1,1,False,False,1,1
25639,34594,0.7468,dynahate2021,dynahate2021,1,0,False,False,1,1
25641,25665,0.6857,dynahate2021,dynahate2021,1,1,False,False,1,1
25642,27592,0.6667,dynahate2021,dynahate2021,1,1,False,False,1,1
25642,28331,0.6364,dynahate2021,dynahate2021,1,1,False,False,1,1
25642,47534,0.6176,dynahate2021,dynahate2021,1,1,False,False,1,1
25642,51358,0.5833,dynahate2021,dynahate2021,1,1,False,False,1,1
25642,63324,0.7143,dynahate2021,dynahate2021,1,1,False,False,1,1
25645,25648,0.6667,dynahate2021,dynahate2021,0,1,False,False,1,1
25646,25647,0.6626,dynahate2021,dynahate2021,1,1,False,False,1,1
25646,25648,0.6941,dynahate2021,dynahate2021,1,1,False,False,1,1
25647,25648,0.5514,dynahate2021,dynahate2021,1,1,False,False,1,1
25647,25649,0.5077,dynahate2021,dynahate2021,1,0,False,False,1,1
25654,50770,0.6265,dynahate2021,dynahate2021,1,0,False,False,1,1
25655,49109,0.5909,dynahate2021,dynahate2021,1,0,False,False,1,1
25657,28445,0.6402,dynahate2021,dynahate2021,0,1,False,False,1,1
25659,46980,0.6944,dynahate2021,dynahate2021,1,0,False,False,1,1
25662,26747,0.7619,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,27317,0.8095,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,27518,0.7442,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,28475,0.7273,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,28808,0.6078,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,29527,0.6739,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,29598,0.7273,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,29894,0.6154,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,43187,0.7907,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,45109,0.7619,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,45715,0.7111,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,46728,0.6667,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,49117,0.7273,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,50832,0.5741,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,51127,0.5957,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,52353,0.5962,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,52354,0.7111,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,53704,0.7111,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,54714,0.6809,dynahate2021,dynahate2021,1,1,False,False,1,1
25662,64277,0.5962,dynahate2021,dynahate2021,1,1,False,False,1,1
25663,25664,0.6776,dynahate2021,dynahate2021,1,0,False,False,1,1
25667,25668,0.7861,dynahate2021,dynahate2021,0,1,False,False,1,1
25670,25671,0.8103,dynahate2021,dynahate2021,0,1,False,False,1,1
25673,25674,0.7361,dynahate2021,dynahate2021,1,0,False,False,1,1
25675,25676,0.9206,dynahate2021,dynahate2021,0,1,False,False,1,1
25677,25678,0.8258,dynahate2021,dynahate2021,0,1,False,False,1,1
25679,25680,0.7298,dynahate2021,dynahate2021,1,0,False,False,1,1
25682,25683,0.5641,dynahate2021,dynahate2021,0,1,False,False,1,1
25684,25685,0.6667,dynahate2021,dynahate2021,0,1,False,False,1,1
25686,25687,0.8333,dynahate2021,dynahate2021,0,0,False,False,1,1
25686,52905,0.5667,dynahate2021,dynahate2021,0,1,False,False,1,1
25689,25690,0.723,dynahate2021,dynahate2021,1,0,False,False,1,1
25693,25694,0.6222,dynahate2021,dynahate2021,1,0,False,False,1,1
25695,25696,0.8488,dynahate2021,dynahate2021,1,0,False,False,1,1
25697,25698,0.5152,dynahate2021,dynahate2021,0,1,False,False,1,1
25699,25700,0.77,dynahate2021,dynahate2021,1,0,False,False,1,1
25701,25702,0.7541,dynahate2021,dynahate2021,1,0,False,False,1,1
25703,25704,0.9324,dynahate2021,dynahate2021,1,0,False,False,1,1
25706,28842,0.619,dynahate2021,dynahate2021,1,1,False,False,1,1
25706,29328,0.7,dynahate2021,dynahate2021,1,1,False,False,1,1
25709,25710,0.6558,dynahate2021,dynahate2021,0,1,False,False,1,1
25711,25712,0.7765,dynahate2021,dynahate2021,0,1,False,False,1,1
25714,25715,0.9163,dynahate2021,dynahate2021,0,1,False,False,1,1
25716,25717,0.7196,dynahate2021,dynahate2021,1,0,False,False,1,1
25718,25719,0.7578,dynahate2021,dynahate2021,1,0,False,False,1,1
25720,25721,0.8562,dynahate2021,dynahate2021,0,1,False,False,1,1
25724,25725,0.8872,dynahate2021,dynahate2021,1,0,False,False,1,1
25727,64341,0.7397,dynahate2021,dynahate2021,1,0,False,False,1,1
25731,25732,0.6154,dynahate2021,dynahate2021,1,0,False,False,1,1
25733,25734,0.8538,dynahate2021,dynahate2021,0,1,False,False,1,1
25735,25736,0.5918,dynahate2021,dynahate2021,0,1,False,False,1,1
25737,25738,0.81,dynahate2021,dynahate2021,0,1,False,False,1,1
25737,25739,0.6612,dynahate2021,dynahate2021,0,0,False,False,1,1
25737,25740,0.7924,dynahate2021,dynahate2021,0,1,False,False,1,1
25738,25739,0.7849,dynahate2021,dynahate2021,1,0,False,False,1,1
25738,25740,0.9492,dynahate2021,dynahate2021,1,1,False,False,1,1
25739,25740,0.788,dynahate2021,dynahate2021,0,1,False,False,1,1
25741,25742,0.5029,dynahate2021,dynahate2021,0,1,False,False,1,1
25743,25744,0.789,dynahate2021,dynahate2021,0,1,False,False,1,1
25745,25746,0.8154,dynahate2021,dynahate2021,0,1,False,False,1,1
25747,25748,0.7692,dynahate2021,dynahate2021,1,1,False,False,1,1
25748,26846,0.5,dynahate2021,dynahate2021,1,1,False,False,1,1
25748,26965,0.5,dynahate2021,dynahate2021,1,1,False,False,1,1
25748,27458,0.5294,dynahate2021,dynahate2021,1,1,False,False,1,1
25748,27566,0.5294,dynahate2021,dynahate2021,1,1,False,False,1,1
25748,29571,0.5,dynahate2021,dynahate2021,1,1,False,False,1,1
25748,45860,0.5,dynahate2021,dynahate2021,1,1,False,False,1,1
25749,25750,0.6875,dynahate2021,dynahate2021,0,1,False,False,1,1
25751,25752,0.7438,dynahate2021,dynahate2021,0,1,False,False,1,1
25753,25754,0.5395,dynahate2021,dynahate2021,0,1,False,False,1,1
25756,25757,0.7974,dynahate2021,dynahate2021,0,1,False,False,1,1
25758,25759,0.5387,dynahate2021,dynahate2021,1,0,False,False,1,1
25760,25761,0.9,dynahate2021,dynahate2021,1,0,False,False,1,1
25764,25765,0.7653,dynahate2021,dynahate2021,1,0,False,False,1,1
25768,25769,0.8125,dynahate2021,dynahate2021,1,1,False,False,1,1
25771,33509,0.6939,dynahate2021,dynahate2021,0,1,False,False,1,1
25772,25774,0.7705,dynahate2021,dynahate2021,0,1,False,False,1,1
25773,25775,0.6287,dynahate2021,dynahate2021,1,0,False,False,1,1
25776,25777,0.8118,dynahate2021,dynahate2021,1,0,False,False,1,1
25778,25779,0.6604,dynahate2021,dynahate2021,1,0,False,False,1,1
25780,28050,0.5556,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,28333,0.5455,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,28817,0.6579,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,29066,0.5556,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,29716,0.5333,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,29717,0.5106,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,30035,0.5435,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,30038,0.5556,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,30439,0.5814,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,31683,0.641,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,34169,0.6579,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,45624,0.5682,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,45866,0.6579,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,46986,0.5217,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,47882,0.641,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,50620,0.5909,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,51593,0.625,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,52037,0.5556,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,52713,0.6757,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,59690,0.5952,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,59730,0.625,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,59956,0.5556,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,60139,0.641,dynahate2021,dynahate2021,1,1,False,False,1,1
25780,63656,0.5,dynahate2021,dynahate2021,1,1,False,False,1,1
25781,42511,0.6047,dynahate2021,dynahate2021,0,1,False,False,1,1
25785,25787,0.6889,dynahate2021,dynahate2021,0,0,False,False,1,1
25788,26344,0.6727,dynahate2021,dynahate2021,1,0,False,False,1,1
25795,25846,0.7273,dynahate2021,dynahate2021,0,0,False,False,1,1
25795,25860,0.72,dynahate2021,dynahate2021,0,0,False,False,1,1
25795,25864,0.7684,dynahate2021,dynahate2021,0,0,False,False,1,1
25795,25881,0.8295,dynahate2021,dynahate2021,0,0,False,False,1,1
25795,25944,0.69,dynahate2021,dynahate2021,0,0,False,False,1,1
25795,25980,0.5,dynahate2021,dynahate2021,0,1,False,False,1,1
25798,25799,0.6949,dynahate2021,dynahate2021,1,1,False,False,1,1
25800,25801,0.5593,dynahate2021,dynahate2021,1,1,False,False,1,1
25800,25806,0.6786,dynahate2021,dynahate2021,1,1,False,False,1,1
25804,25806,0.5517,dynahate2021,dynahate2021,1,1,False,False,1,1
25805,26007,0.7089,dynahate2021,dynahate2021,1,1,False,False,1,1
25810,25824,0.6552,dynahate2021,dynahate2021,1,1,False,False,1,1
25811,25812,0.5,dynahate2021,dynahate2021,1,1,False,False,1,1
25811,32682,0.7188,dynahate2021,dynahate2021,1,0,False,False,1,1
25813,25825,0.6667,dynahate2021,dynahate2021,1,1,False,False,1,1
25814,25815,0.6579,dynahate2021,dynahate2021,1,1,False,False,1,1
25814,25826,0.7368,dynahate2021,dynahate2021,1,1,False,False,1,1
25815,25827,0.7297,dynahate2021,dynahate2021,1,1,False,False,1,1
25819,28186,0.52,dynahate2021,dynahate2021,0,1,False,False,1,1
25819,28189,0.5,dynahate2021,dynahate2021,0,1,False,False,1,1
25819,28214,0.5417,dynahate2021,dynahate2021,0,1,False,False,1,1
25819,28215,0.5417,dynahate2021,dynahate2021,0,1,False,False,1,1
25819,28218,0.5,dynahate2021,dynahate2021,0,1,False,False,1,1
25819,28230,0.5417,dynahate2021,dynahate2021,0,1,False,False,1,1
25819,28232,0.52,dynahate2021,dynahate2021,0,1,False,False,1,1
25821,25854,0.6024,dynahate2021,dynahate2021,1,0,False,False,1,1
25826,25827,0.675,dynahate2021,dynahate2021,1,1,False,False,1,1
25830,25831,0.6667,dynahate2021,dynahate2021,1,1,False,False,1,1
25833,25834,0.6211,dynahate2021,dynahate2021,0,1,False,False,1,1
25835,25836,0.8246,dynahate2021,dynahate2021,0,0,False,False,1,1
25837,26042,0.5797,dynahate2021,dynahate2021,1,0,False,False,1,1
25838,25839,0.5294,dynahate2021,dynahate2021,0,1,False,False,1,1
25838,25862,0.6744,dynahate2021,dynahate2021,0,0,False,False,1,1
25838,26167,0.6744,dynahate2021,dynahate2021,0,1,False,False,1,1
25846,25860,0.7745,dynahate2021,dynahate2021,0,0,False,False,1,1
25846,25864,0.6857,dynahate2021,dynahate2021,0,0,False,False,1,1
25846,25881,0.7347,dynahate2021,dynahate2021,0,0,False,False,1,1
25846,25944,0.6182,dynahate2021,dynahate2021,0,0,False,False,1,1
25847,25848,0.6538,dynahate2021,dynahate2021,1,1,False,False,1,1
25847,29533,0.5185,dynahate2021,dynahate2021,1,1,False,False,1,1
